"ID","Accelerator","System","Simple edit","Start Time","End Time","OP Duration","OP Duration (seconds)","Effective Duration","Effective Duration (seconds)","Current state","States","Faulty Elements","Description","Cardiogram Link and Display Label","AWG","Expert","R2E Status","Parent ID","Parent","Child Count"
29144,"LHC","Beam Instrumentation » BLM","","06-09-2016 10:50:41","06-09-2016 12:03:49","01h 13min 08s",4388,"01h 13min 08s",4388,"OP Ended","Blocking OP|OP Ended","CMS BCM CPU problem","rebooted during injection","","Reviewed","Requires review","Not R2E related","","",0
29140,"LHC","Magnet circuits » Other","","06-09-2016 09:09:10","06-09-2016 09:10:27","01min 17s",77,"01min 17s",77,"OP Ended","Blocking OP|OP Ended","RQT12.R5B1","trip during SB","","Reviewed","Reviewed","Not R2E related","","",0
29166,"LHC","Access Management » Access Request","","05-09-2016 07:06:49","05-09-2016 19:24:28","12h 17min 39s",44259,"12h 17min 39s",44259,"OP Ended","Blocking OP|OP Ended","VIP visit","VIP visit in Point 2, triplet emptied","","Reviewed","Requires review","Not R2E related","","",0
29135,"LHC","Injection Systems » MKI","","05-09-2016 06:11:22","05-09-2016 06:36:52","25min 30s",1530,"25min 30s",1530,"OP Ended","Non-Blocking OP|OP Ended","MKI8 integral vacuum interlock","cannot inject beam 2","","Reviewed","Reviewed","Not R2E related","","",0
29083,"LHC","Power Converters","","05-09-2016 05:31:35","05-09-2016 05:42:24","10min 49s",649,"10min 49s",649,"OP Ended","Blocking OP|OP Ended","RQT12.L4B1,RPMBA.UA43.RQT12.L4B1","","","Reviewed","Reviewed","Not R2E related","","",0
29080,"LHC","Magnet circuits » Other","","05-09-2016 02:50:50","05-09-2016 03:22:48","31min 58s",1918,"31min 58s",1918,"OP Ended","Blocking OP|OP Ended","trips during rampdown","Zero crossing spike --> not a QPS problem. Assign either to magnet circuits or power converter.","","Reviewed","Reviewed","Not R2E related","","",0
29060,"LHC","Power Converters","","04-09-2016 00:09:21","04-09-2016 00:21:08","11min 47s",707,"11min 47s",707,"OP Ended","Blocking OP|OP Ended","RQT12.L4B1,RPMBA.UA43.RQT12.L4B1","","","Reviewed","Reviewed","Not R2E related","","",0
29132,"LHC","Beam Losses » Fast Losses (UFO)","","03-09-2016 23:33:58","03-09-2016 23:34:29","31s",31,"31s",31,"OP Ended","Blocking OP|OP Ended","UFO in 23R1","","","Reviewed","Reviewed","Not R2E related","","",0
29129,"LHC","Beam Instrumentation » BCT","","03-09-2016 14:42:30","03-09-2016 14:44:22","01min 52s",112,"01min 52s",112,"OP Ended","Blocking OP|OP Ended","SBF not true after BCT calibration","Cause of the fault is bad calibration of BCT","","Reviewed","Reviewed","Not R2E related","","",0
29126,"LHC","QPS » Controller","","03-09-2016 13:41:35","03-09-2016 13:41:43","08s",8,"08s",8,"OP Ended","Blocking OP|OP Ended","ROF.A56B1","","","Reviewed","Reviewed","Not R2E related","","",0
29123,"LHC","Power Converters","","03-09-2016 08:39:49","03-09-2016 08:47:51","08min 02s",482,"08min 02s",482,"OP Ended","Blocking OP|OP Ended","RPLA.34R6.RCBH33.R6B2","COD reset before dump","","Reviewed","Reviewed","R2E candidate","","",0
29026,"LHC","LBDS » SCSS","","02-09-2016 12:12:21","02-09-2016 12:38:25","26min 04s",1564,"26min 04s",1564,"OP Ended","Blocking OP|OP Ended","settings","","","Reviewed","Reviewed","Not R2E related","","",0
29003,"LHC","LBDS » SCSS","","02-09-2016 10:32:16","02-09-2016 11:12:21","40min 05s",2405,"40min 05s",2405,"OP Ended","Blocking OP|OP Ended","settings problem; MCS check fails","","","Reviewed","Reviewed","Not R2E related","","",0
29120,"LHC","Injection Systems » MKI","","02-09-2016 07:09:33","02-09-2016 07:10:10","37s",37,"37s",37,"OP Ended","Blocking OP|OP Ended","MKI8 integral vacuum interlock","","","Reviewed","Reviewed","Not R2E related","","",0
28981,"LHC","LBDS » SCSS","","02-09-2016 07:09:33","02-09-2016 09:55:24","02h 45min 51s",9951,"02h 45min 51s",9951,"OP Ended","Blocking OP|OP Ended","B2 LBDS faulty kicker","Generator F broken","","Reviewed","Reviewed","Not R2E related","","",0
29271,"LHC","Beam Injection » Losses","","02-09-2016 04:51:09","02-09-2016 04:55:10","04min 01s",241,"04min 01s",241,"OP Ended","Blocking OP|OP Ended","MKI erratic","","","Reviewed","Requires review","Not R2E related",28978,"Injection Systems » MKI",1
29274,"LHC","Magnet circuits » Other","","02-09-2016 04:51:09","02-09-2016 04:55:10","04min 01s",241,"04min 01s",241,"OP Ended","Blocking OP|OP Ended","IT.L2","tripped due to high losses after a missed injection (erratic on MKI)","","Reviewed","Reviewed","Not R2E related",29271,"Beam Injection » Losses",0
28978,"LHC","Injection Systems » MKI","","02-09-2016 04:44:36","02-09-2016 06:30:00","01h 45min 24s",6324,"01h 45min 24s",6324,"OP Ended","Blocking OP|OP Ended","MKI-B1","Generator 2 erratic","","Reviewed","Reviewed","Not R2E related","","",1
29117,"LHC","QPS » Controller","","02-09-2016 04:08:15","02-09-2016 04:20:27","12min 12s",732,"12min 12s",732,"OP Ended","Non-Blocking OP|OP Ended","RQT12.L5B1/B2 and RQTL11.L4B1/2","during QPS reset","","Reviewed","Reviewed","Not R2E related","","",0
29114,"LHC","Accelerator Controls » CEM-FRONT-END-HARDWARE","","02-09-2016 03:24:51","02-09-2016 03:25:21","30s",30,"30s",30,"OP Ended","Blocking OP|OP Ended","communication lost with UA43 circuits","communication lost with UA43 circuits, SIS dumped the beam, could be gateway problem?","","Reviewed","Reviewed","Not R2E related","","",0
28972,"LHC","Injector Complex » Beam in Set-up » SPS","","01-09-2016 21:24:11","01-09-2016 21:46:19","22min 08s",1328,"22min 08s",1328,"OP Ended","Blocking OP|OP Ended","","","","Reviewed","Reviewed","Not R2E related","","",0
28974,"LHC","Experiments » CMS","","01-09-2016 21:03:51","01-09-2016 23:53:06","02h 49min 15s",10155,"02h 49min 15s",10155,"OP Ended","Blocking OP|OP Ended","solenoid down; doing other activities instead","","","Reviewed","Requires review","Not R2E related","","",0
29111,"LHC","QPS » Controller","","01-09-2016 20:04:29","01-09-2016 20:07:00","02min 31s",151,"02min 31s",151,"OP Ended","Blocking OP|OP Ended","RQTL11.R5B2","","","Reviewed","Reviewed","Not R2E related","","",0
29108,"LHC","Electrical Network » Distribution » 400 kV","","01-09-2016 06:39:16","01-09-2016 06:41:54","02min 38s",158,"02min 38s",158,"OP Ended","Blocking OP|OP Ended","electrical perturbation","triggered FMCM in RD1.LR5","","Reviewed","Requires review","Not R2E related","","",0
28946,"LHC","Injector Complex » Beam in Set-up » SPS","","31-08-2016 15:02:01","31-08-2016 15:10:41","08min 40s",520,"08min 40s",520,"OP Ended","Blocking OP|OP Ended","","","","Reviewed","Reviewed","Not R2E related","","",0
29105,"LHC","Beam Losses » Fast Losses (UFO)","","31-08-2016 14:11:08","31-08-2016 14:12:13","01min 05s",65,"01min 05s",65,"OP Ended","Blocking OP|OP Ended","UFO in 13L3","","","Reviewed","Reviewed","Not R2E related","","",0
28943,"LHC","Experiments » ATLAS","","31-08-2016 08:15:44","31-08-2016 09:37:31","01h 21min 47s",4907,"01h 21min 47s",4907,"OP Ended","Blocking OP|OP Ended","circuit breaker","","","Reviewed","Requires review","Not R2E related","","",0
29102,"LHC","Beam Injection » Losses","","30-08-2016 23:42:36","30-08-2016 23:43:22","46s",46,"46s",46,"OP Ended","Blocking OP|OP Ended","losses on TDI","","","Reviewed","Requires review","Not R2E related","","",0
28940,"LHC","Injector Complex » Beam in Set-up » SPS","","30-08-2016 21:11:40","30-08-2016 23:21:17","02h 09min 37s",7777,"02h 09min 37s",7777,"OP Ended","Blocking OP|OP Ended","SPS","Beam quality is not OK: losses are experienced at the beginning of the acceleration in SPS.","","Reviewed","Reviewed","Not R2E related","","",0
29265,"LHC","Beam Injection » Losses","","30-08-2016 20:49:34","30-08-2016 20:55:24","05min 50s",350,"05min 50s",350,"OP Ended","Blocking OP|OP Ended","BLM in IP2","high losses at injetion","","Reviewed","Requires review","Not R2E related","","",0
29099,"LHC","Power Converters","","29-08-2016 20:40:26","29-08-2016 20:45:20","04min 54s",294,"04min 54s",294,"OP Ended","Non-Blocking OP|OP Ended","RQT12.L4B1,RPMBA.UA43.RQT12.L4B1","tripped during ramp down","","Reviewed","Reviewed","Not R2E related","","",0
29096,"LHC","Operation » Operational error","","29-08-2016 19:59:16","29-08-2016 20:00:35","01min 19s",79,"01min 19s",79,"OP Ended","Non-Blocking OP|OP Ended","part of sequence not executed","","","Reviewed","Reviewed","Not R2E related","","",0
28900,"LHC","Access System » Hardware","","29-08-2016 15:43:19","29-08-2016 16:16:49","33min 30s",2010,"33min 30s",2010,"OP Ended","Blocking OP|OP Ended","biometry UJ23","","","Reviewed","Reviewed","Not R2E related","","",0
29268,"LHC","Access Management » Access Request","","29-08-2016 15:42:49","29-08-2016 17:42:29","01h 59min 40s",7180,"01h 59min 40s",7180,"OP Ended","Blocking OP|OP Ended","cryo for RQ5.R5","access requested by cryo ","","Reviewed","Reviewed","Not R2E related","","",0
29262,"LHC","Experiments » CMS","","28-08-2016 21:09:41","28-08-2016 21:50:24","40min 43s",2443,"40min 43s",2443,"OP Ended","Blocking OP|OP Ended","CMS access request","in the shadow of the ramp down","","Reviewed","Requires review","Not R2E related","","",0
29093,"LHC","Beam Instrumentation » BCT","","28-08-2016 03:53:15","28-08-2016 03:53:46","31s",31,"31s",31,"OP Ended","Blocking OP|OP Ended","Safe beam flag flase after BCT calibration","Fault occurred due to problem at the BCT.","","Reviewed","Reviewed","Not R2E related","","",0
29090,"LHC","Cryogenics » Equipment » Tunnel-Instrumentation","","28-08-2016 02:28:42","28-08-2016 02:30:53","02min 11s",131,"02min 11s",131,"OP Ended","Blocking OP|OP Ended","CM MR5","loss of CM due to temperature regulation on CL","","Reviewed","Reviewed","Not R2E related","","",0
28886,"LHC","Injector Complex » Beam in Set-up » LINAC4","","27-08-2016 21:23:37","27-08-2016 23:13:58","01h 50min 21s",6621,"01h 50min 21s",6621,"OP Ended","Blocking OP|OP Ended","LINAC2 Source intensity unstable","","","Reviewed","Requires review","Not R2E related","","",0
28880,"LHC","LBDS » SCSS","","27-08-2016 17:23:41","27-08-2016 20:03:24","02h 39min 43s",9583,"02h 39min 43s",9583,"OP Ended","Blocking OP|OP Ended","MKB of B1 (UA67)","Emergency Stop contact of LBDS MKB B1 has triggered a beam dump.","","Reviewed","Reviewed","Not R2E related","","",0
28883,"LHC","Experiments » CMS","","27-08-2016 17:23:41","27-08-2016 23:13:58","05h 50min 17s",21017,"05h 50min 17s",21017,"OP Ended","Blocking OP|OP Ended","CMS Pixel Detector PSU","","","Reviewed","Requires review","Not R2E related","","",0
28875,"LHC","Magnet circuits » Other","","26-08-2016 06:41:19","26-08-2016 12:40:22","05h 59min 03s",21543,"05h 59min 03s",21543,"OP Ended","Blocking OP|OP Ended","RB.A12","The circuit is in SPA and we cannot rick tripping it (suspected inter-turn short): we wait to be below 1.5 kA and we take control.","","Reviewed","Reviewed","Not R2E related",28872,"Electrical Network » Distribution » 400 kV",0
28872,"LHC","Electrical Network » Distribution » 400 kV","","26-08-2016 06:39:08","26-08-2016 06:39:48","40s",40,"05h 59min 43s",21583,"OP Ended","Blocking OP|OP Ended","SIG EOS glitch","","","Reviewed","Requires review","Not R2E related","","",1
28869,"LHC","Injector Complex » No Beam","","25-08-2016 19:07:20","25-08-2016 21:09:58","02h 02min 38s",7358,"02h 02min 38s",7358,"OP Ended","Blocking OP|OP Ended","SPS RF problem","","","Reviewed","Reviewed","Not R2E related","","",0
28866,"LHC","Beam Instrumentation » BPM","","25-08-2016 18:40:27","25-08-2016 19:07:20","26min 53s",1613,"26min 53s",1613,"OP Ended","Blocking OP|OP Ended","BPM data not always present","","","Reviewed","Requires review","Not R2E related","","",0
28863,"LHC","Radio Frequency » Hardware","","25-08-2016 17:47:52","25-08-2016 18:16:58","29min 06s",1746,"29min 06s",1746,"OP Ended","Blocking OP|OP Ended","RF line 5B2","RF line 5B2 cannot be set ON  (restart)","","Reviewed","Reviewed","Not R2E related","","",0
28860,"LHC","Injection Systems » MKI","","25-08-2016 10:35:12","25-08-2016 12:11:36","01h 36min 24s",5784,"01h 36min 24s",5784,"OP Ended","Blocking OP|OP Ended","MKI8","Arc in Magnet C during softstart","","Reviewed","Reviewed","Not R2E related","","",0
29036,"LHC","Cryogenics » Equipment » OP-PNO-Other","","25-08-2016 09:38:11","25-08-2016 09:38:37","26s",26,"26s",26,"OP Ended","Blocking OP|OP Ended","CM in S45","operator requested dump in anticipation of loss of CMdue to beam screen heating test","","Reviewed","Reviewed","Not R2E related","","",0
29033,"LHC","Power Converters","","24-08-2016 18:29:13","24-08-2016 18:33:44","04min 31s",271,"04min 31s",271,"OP Ended","Blocking OP|OP Ended","RSD2.A67B1,RPMBB.UA67.RSD2.A67B1","trip due to cooling problem","","Reviewed","Reviewed","Not R2E related",28848,"Electrical Network",0
28848,"LHC","Electrical Network","","24-08-2016 18:29:13","24-08-2016 22:58:30","04h 29min 17s",16157,"04h 29min 17s",16157,"OP Ended","Blocking OP|OP Ended","Water cooling in SR6 problem stopped due to false contact on a 18 kV transformer","","","Reviewed","Requires review","Not R2E related","","",1
28840,"LHC","Injector Complex » No Beam » PS","","24-08-2016 11:47:49","24-08-2016 13:25:19","01h 37min 30s",5850,"01h 37min 30s",5850,"OP Ended","Blocking OP|OP Ended","PS Recovering from access (POPS down)","","","Reviewed","Reviewed","Not R2E related","","",0
29030,"LHC","Experiments » ATLAS","","24-08-2016 08:57:58","24-08-2016 11:03:59","02h 06min 01s",7561,"02h 06min 01s",7561,"OP Ended","Blocking OP|OP Ended","requested access","","","Reviewed","Requires review","Not R2E related","","",0
29021,"LHC","Experiments » ATLAS","","23-08-2016 12:22:43","23-08-2016 14:42:08","02h 19min 25s",8365,"02h 19min 25s",8365,"OP Ended","Blocking OP|OP Ended","access request","","","Reviewed","Requires review","Not R2E related","","",0
28813,"LHC","Magnet circuits » Other","","22-08-2016 22:48:12","22-08-2016 23:18:02","29min 50s",1790,"29min 50s",1790,"OP Ended","Blocking OP|OP Ended","RSS.A67B1","See fault comment --> not a QPS fault; assign either to magnet circuits or PC.","","Reviewed","Reviewed","Not R2E related","","",0
28810,"LHC","Injection Systems » MKI","","22-08-2016 17:47:05","22-08-2016 19:22:47","01h 35min 42s",5742,"01h 35min 42s",5742,"OP Ended","Blocking OP|OP Ended","MKI2 vacuum","","","Reviewed","Reviewed","Not R2E related","","",0
28806,"LHC","Experiments » ATLAS","","22-08-2016 14:58:39","22-08-2016 17:57:00","02h 58min 21s",10701,"02h 58min 21s",10701,"OP Ended","Blocking OP|OP Ended","access needed","","","Reviewed","Requires review","Not R2E related","","",0
28784,"LHC","Injector Complex » No Beam","","22-08-2016 13:52:41","22-08-2016 16:59:04","03h 06min 23s",11183,"03h 06min 23s",11183,"OP Ended","Blocking OP|OP Ended","SPS dump (vacuum)","","","Reviewed","Reviewed","Not R2E related","","",0
29018,"LHC","Experiments » ATLAS","","22-08-2016 13:01:58","22-08-2016 13:03:57","01min 59s",119,"01min 59s",119,"OP Ended","Blocking OP|OP Ended","ATLAS detector trigger","during AC dipole kick","","Reviewed","Requires review","Not R2E related","","",0
28781,"LHC","Injector Complex » No Beam","","22-08-2016 03:59:43","22-08-2016 04:18:55","19min 12s",1152,"19min 12s",1152,"OP Ended","Blocking OP|OP Ended","SPS BPM interlock","","","Reviewed","Reviewed","Not R2E related","","",0
28777,"LHC","Injection Systems » MKI","","21-08-2016 20:17:52","21-08-2016 21:34:16","01h 16min 24s",4584,"01h 16min 24s",4584,"OP Ended","Blocking OP|OP Ended","MKI B2 faulty","","","Reviewed","Reviewed","Not R2E related","","",0
28774,"LHC","LBDS » SCSS","","21-08-2016 13:17:50","21-08-2016 17:35:43","04h 17min 53s",15473,"04h 17min 53s",15473,"OP Ended","Blocking OP|OP Ended","MKB Beam 2 faulty","MKB Beam 2 faulty","","Reviewed","Reviewed","Not R2E related","","",0
28772,"LHC","Injector Complex » No Beam » PS","","21-08-2016 07:41:59","21-08-2016 20:17:54","12h 35min 55s",45355,"12h 35min 55s",45355,"OP Ended","Blocking OP|OP Ended","Injectors","Injectors: fired and emergency button pressed (long recovery)","","Reviewed","Reviewed","Not R2E related","","",0
28769,"LHC","Experiments » ATLAS","","21-08-2016 06:32:20","21-08-2016 09:55:19","03h 22min 59s",12179,"03h 22min 59s",12179,"OP Ended","Blocking OP|OP Ended","ATLAS planned short access","ATLAS planned short access","","Reviewed","Requires review","Not R2E related","","",0
28766,"LHC","Injector Complex » No Beam","","20-08-2016 21:31:48","20-08-2016 21:47:06","15min 18s",918,"15min 18s",918,"OP Ended","Blocking OP|OP Ended","SPS","Software issues again.","","Reviewed","Reviewed","Not R2E related","","",0
28763,"LHC","Injector Complex » No Beam","","20-08-2016 20:32:02","20-08-2016 20:39:11","07min 09s",429,"07min 09s",429,"OP Ended","Blocking OP|OP Ended","SIS at SPS","Problems of communication betwen SIS and seveal applications","","Reviewed","Requires review","Not R2E related","","",0
28760,"LHC","Injector Complex » No Beam » PS","","20-08-2016 19:44:53","20-08-2016 20:32:02","47min 09s",2829,"47min 09s",2829,"OP Ended","Blocking OP|OP Ended","PS cavity","They need to pass to a spare.","","Reviewed","Reviewed","Not R2E related","","",0
29015,"LHC","Experiments » ALICE","","20-08-2016 18:52:14","20-08-2016 18:53:57","01min 43s",103,"01min 43s",103,"OP Ended","Blocking OP|OP Ended","solenoid","tripped of the solenoid","","Reviewed","Requires review","Not R2E related","","",0
29012,"LHC","Beam Injection » Losses","","19-08-2016 15:02:06","19-08-2016 15:03:21","01min 15s",75,"01min 15s",75,"OP Ended","Blocking OP|OP Ended","BLM IP7","during e cloud MD","","Reviewed","Requires review","Not R2E related","","",0
28740,"LHC","Electrical Network » Distribution » 400 kV","","19-08-2016 06:00:46","19-08-2016 06:01:47","01min 01s",61,"01min 01s",61,"OP Ended","Blocking OP|OP Ended","electrical perturbation","FMCM RD1.LR5 triggered","","Reviewed","Requires review","Not R2E related","","",0
28726,"LHC","Injector Complex » No Beam » PSB","","18-08-2016 18:30:09","18-08-2016 22:32:03","04h 01min 54s",14514,"04h 01min 54s",14514,"OP Ended","Blocking OP|OP Ended","Extraction dipole and septa","Problem with a power supply and electrovalve","","Reviewed","Reviewed","Not R2E related","","",0
29009,"LHC","Beam Injection » Losses","","18-08-2016 12:01:54","18-08-2016 12:01:58","04s",4,"04s",4,"OP Ended","Blocking OP|OP Ended","LHCb BCM triggered at injection","","","Reviewed","Requires review","Not R2E related","","",0
